Id_encuesta,id_usuario,Id_curso,Tipo_clase,fecha,preparado_clases,dominio_materia,mantiene_atencion,relaciona_con_ejemplos,ejemplos_mundo_profesional,accesible_y_atiende_consultas,fomenta_colaboracion,puntualidad,referencias_en_redes,recomendaria_profesor,organiza_actividades,contenidos_adecuados,grado_dificultad,conocimientos_utiles_futuro,clase_duracion,clase_horario,clase_conveniencia_dia,clase_calidad_conexion,clase_visibilidad_pantalla,clase_calidad_audio,velocidad_respuesta,utilidad_anuncios,satisfaccion_general,comentarios
E1030,U0609,C0030,Online,2025-07-17 12:49:03,5,1,3,5,4,5,2,5,2,4,5,3,3,3,Genial,Genial,Genial,Regular,Bien,Mal,4,5,5,Tras varias sesiones puedo decir que recomendaría este curso sin dudarlo a otras personas. Valoro mucho este aspecto del curso. Veo coherencia entre lo prometido y lo que recibimos. Esa impresión se mantiene con el paso de las semanas.
E1031,U0144,C0013,Online,2025-07-18 04:10:11,2,4,1,5,3,2,3,5,2,3,1,5,4,5,Bien,Mal,Bien,Bien,Regular,Bien,4,4,3,"Si pienso en el progreso del curso, creo que la calidad del audio o vídeo a veces dificulta seguir la clase."
E1032,U0752,C0022,Online,2025-07-19 02:27:52,3,4,4,4,5,4,4,5,1,4,5,4,3,2,Genial,Bien,Genial,Regular,Genial,Bien,2,5,4,Tras varias sesiones puedo decir que la forma de plantear las tareas no siempre ayuda a consolidar lo aprendido. Este punto me genera bastante frustración. Se nota que cada bloque responde a un propósito concreto.
E1033,U0982,C0013,Online,2025-07-19 12:09:47,1,4,3,4,4,3,4,5,3,4,3,5,4,5,Regular,Mal,Mal,Bien,Bien,Regular,5,2,3,En mi día a día con el curso observo que las conexiones fallan con bastante frecuencia. Este punto me genera bastante frustración. La plataforma permite seguir la clase incluso desde el móvil. Define la confianza que tengo en seguir avanzando.
E1034,U0198,C0003,Online,2025-07-19 23:56:24,4,3,3,1,1,2,1,3,3,1,2,3,4,2,Regular,Mal,Pésimo,Pésimo,Pésimo,Pésimo,1,3,1,En mi día a día con el curso observo que siento que pierdo el tiempo en bastantes sesiones. Este punto me genera bastante frustración. Lo tengo muy presente cuando hablo de la escuela.
E1035,U0884,C0013,Online,2025-07-20 01:12:31,2,5,2,2,4,4,4,4,3,4,4,3,5,5,Bien,Genial,Genial,Bien,Bien,Bien,2,3,2,A lo largo de estas semanas he notado que no estoy nada satisfecho con la forma de enseñar del profesor. Hace que las dudas se resuelvan con rapidez.
E1036,U0280,C0005,Online,2025-07-20 08:01:31,4,3,4,5,4,4,5,5,5,5,5,4,5,4,Regular,Bien,Bien,Genial,Regular,Genial,5,4,5,"En conversaciones con mis compañeros coincidimos en que la experiencia global ha sido buena, con algunos puntos mejorables. Me gustaría que se introdujeran cambios en este sentido. Es algo que impacta en mi motivación diaria."
E1037,U0294,C0007,Online,2025-07-20 23:43:31,5,3,5,4,5,5,5,2,1,4,5,4,3,5,Regular,Genial,Bien,Bien,Bien,Genial,5,5,5,La experiencia general ha sido muy positiva para mí.
E1038,U1089,C0023,Híbrido,2025-07-20 23:44:21,5,5,2,3,4,3,4,4,4,5,5,4,3,5,Regular,Genial,Bien,Bien,Bien,Genial,4,5,5,"Si pienso en el progreso del curso, creo que recomendaría este curso sin dudarlo a otras personas."
E1039,U0401,C0015,Híbrido,2025-07-21 22:58:04,1,5,2,1,1,1,1,1,3,3,1,2,1,1,Pésimo,Mal,Bien,Genial,Mal,Regular,2,3,1,"Desde mi perspectiva personal considero que la mayoría de las sesiones me parecen poco aprovechables. Este punto me genera bastante frustración. Para mí, marca la diferencia respecto a otros programas."
E1040,U0123,C0028,Online,2025-07-23 11:25:58,5,4,4,4,4,5,4,3,3,3,4,5,4,5,Regular,Genial,Bien,Bien,Genial,Genial,5,3,4,Tras varias sesiones puedo decir que no siempre el profesor responde de forma clara a las dudas. Este punto me genera bastante frustración. Me anima a preparar las sesiones con antelación.
E1041,U0203,C0021,Online,2025-07-24 06:18:36,4,4,5,5,4,2,3,3,3,5,4,4,2,4,Genial,Genial,Mal,Regular,Mal,Bien,5,4,4,Analizando lo que he aprendido siento que las conexiones fallan con bastante frecuencia. Es algo que impacta en mi motivación diaria.
E1042,U0836,C0010,Online,2025-07-24 08:07:48,4,2,2,4,5,4,5,2,4,4,5,1,2,3,Genial,Regular,Pésimo,Bien,Genial,Pésimo,4,4,4,La calidad del audio o vídeo a veces dificulta seguir la clase. Este punto me genera bastante frustración. Esa impresión se mantiene con el paso de las semanas.
E1043,U0247,C0014,Online,2025-07-24 12:13:48,2,4,4,3,2,5,5,5,5,3,3,1,5,5,Bien,Genial,Bien,Genial,Genial,Genial,4,4,3,Algunos temas del contenido me han resultado poco relevantes.
E1044,U1140,C0012,Online,2025-07-25 07:30:10,5,4,5,4,4,4,4,5,3,4,5,5,2,3,Bien,Bien,Pésimo,Mal,Bien,Genial,5,4,4,Tras varias sesiones puedo decir que he echado en falta mayor profundidad en ciertos apartados. Define la confianza que tengo en seguir avanzando.
E1045,U0385,C0008,Online,2025-07-25 23:01:48,5,5,4,5,5,2,4,4,4,4,5,4,3,4,Genial,Genial,Genial,Genial,Genial,Bien,5,5,5,"Si pienso en el progreso del curso, creo que la experiencia global ha sido buena, con algunos puntos mejorables. Valoro mucho este aspecto del curso. Es un aspecto que comparto también con mis compañeros."
E1046,U0855,C0018,Híbrido,2025-07-26 22:04:56,4,5,3,2,4,5,4,4,4,2,4,5,5,3,Bien,Mal,Regular,Pésimo,Bien,Mal,4,4,3,La calidad del audio o vídeo a veces dificulta seguir la clase. Este punto me genera bastante frustración. Se nota que prueban las soluciones antes de cada sesión. Es un aspecto que comparto también con mis compañeros.
E1047,U0220,C0001,Híbrido,2025-07-26 23:49:25,5,3,4,3,4,5,5,4,3,4,3,4,2,5,Mal,Regular,Bien,Genial,Genial,Regular,3,5,4,"Cuando comparo esta formación con otras, percibo que el ritmo de clase no siempre se adapta al grupo. Creo que aún se podrían mejorar algunos detalles. Salgo de cada clase con ideas prácticas para aplicar."
E1048,U0642,C0004,Online,2025-07-28 00:59:46,3,3,5,3,4,5,5,3,3,2,4,4,2,3,Pésimo,Genial,Genial,Genial,Bien,Genial,4,4,4,Me cuesta mantener la atención durante toda la clase. El equipo docente cuida los ritmos y los descansos.
E1049,U0002,C0027,Online,2025-07-28 19:53:43,4,5,5,2,3,4,4,4,4,4,4,5,4,4,Bien,Genial,Genial,Bien,Regular,Bien,3,3,5,En mi día a día con el curso observo que el curso ha superado mis expectativas en casi todos los aspectos. Es un hito importante dentro de mi itinerario profesional.
E1050,U0113,C0011,Online,2025-07-29 03:57:12,1,2,2,2,1,1,1,1,1,2,1,4,2,1,Regular,Mal,Mal,Pésimo,Mal,Mal,2,2,1,"Si pienso en el progreso del curso, creo que las clases se me hacen muy pesadas y difíciles de seguir."
E1051,U0699,C0005,Online,2025-07-31 11:41:50,4,4,5,4,4,5,5,3,4,3,4,4,4,5,Bien,Genial,Bien,Bien,Genial,Genial,5,5,5,"Desde el primer módulo he sentido que la experiencia global ha sido buena, con algunos puntos mejorables."
E1052,U0952,C0004,Online,2025-08-03 11:17:58,3,4,5,4,5,4,4,2,5,5,5,4,2,1,Genial,Bien,Regular,Regular,Bien,Bien,4,5,4,Desde el primer módulo he sentido que he echado en falta mayor profundidad en ciertos apartados.
E1053,U1079,C0011,Online,2025-08-04 10:10:56,3,2,1,2,4,1,2,4,3,2,5,1,3,1,Pésimo,Mal,Pésimo,Mal,Pésimo,Pésimo,3,1,1,Al repasar mis notas concluyo que no estoy nada satisfecho con la forma de enseñar del profesor. Este punto me genera bastante frustración. Noto que el enfoque del docente está muy actualizado.
E1054,U0442,C0010,Online,2025-08-07 21:39:14,4,3,4,5,4,5,5,5,5,1,5,2,1,2,Regular,Bien,Bien,Pésimo,Bien,Genial,5,5,3,Analizando lo que he aprendido siento que parte del contenido me ha parecido desactualizado o repetitivo. Creo que aún se podrían mejorar algunos detalles.
E1055,U0664,C0015,Híbrido,2025-08-08 04:10:47,5,4,5,1,4,2,5,5,3,4,5,4,3,4,Bien,Genial,Bien,Regular,Pésimo,Genial,5,2,4,A lo largo de estas semanas he notado que la plataforma a veces se bloquea o responde lenta. Creo que aún se podrían mejorar algunos detalles. Se nota que prueban las soluciones antes de cada sesión. Es algo que impacta en mi motivación diaria.
E1056,U1197,C0021,Online,2025-08-09 00:43:10,3,4,4,5,5,2,4,5,4,2,4,5,3,4,Genial,Mal,Genial,Bien,Regular,Bien,4,3,4,La atención al alumno podría ser bastante más ágil.
E1057,U0318,C0028,Online,2025-08-13 14:19:59,2,4,3,4,5,2,4,4,4,3,4,1,2,4,Regular,Mal,Regular,Regular,Genial,Regular,4,3,2,En conversaciones con mis compañeros coincidimos en que algunas sesiones se sienten poco productivas.
E1058,U0649,C0027,Online,2025-08-15 15:29:26,4,5,3,3,5,4,4,5,4,3,3,4,5,2,Regular,Genial,Mal,Regular,Genial,Genial,5,1,3,Tras varias sesiones puedo decir que echo en falta más actividades prácticas en esta metodología. La evolución de la dificultad está bastante cuidada. Define la confianza que tengo en seguir avanzando.
E1059,U0710,C0002,Online,2025-08-16 03:07:48,4,5,4,2,5,4,4,4,1,4,4,4,5,3,Genial,Bien,Bien,Genial,Genial,Regular,5,4,5,Mirando mi avance hasta ahora entiendo que recomendaría este curso sin dudarlo a otras personas. Valoro mucho este aspecto del curso.
E1060,U0973,C0023,Híbrido,2025-08-19 08:07:47,4,5,5,5,3,4,4,4,4,4,4,4,5,5,Genial,Bien,Bien,Bien,Genial,Genial,5,4,5,"Cuando comparo esta formación con otras, percibo que el curso ha superado mis expectativas en casi todos los aspectos. Es un hito importante dentro de mi itinerario profesional. Esa impresión se mantiene con el paso de las semanas."
E1061,U0628,C0030,Online,2025-08-20 12:41:12,4,5,3,5,4,3,1,4,4,3,4,4,4,2,Bien,Mal,Pésimo,Genial,Regular,Mal,2,4,3,A lo largo de estas semanas he notado que la calidad del audio o vídeo a veces dificulta seguir la clase. Creo que aún se podrían mejorar algunos detalles.
E1062,U0633,C0002,Online,2025-08-20 17:22:36,5,5,5,5,5,5,4,4,4,2,4,4,2,3,Bien,Genial,Genial,Regular,Bien,Genial,4,1,5,Desde el primer módulo he sentido que el balance del curso es claramente positivo para mí. Creo que aún se podrían mejorar algunos detalles.
E1063,U1172,C0029,Híbrido,2025-08-22 21:33:45,4,4,5,4,2,4,3,5,4,4,3,3,4,3,Genial,Bien,Regular,Bien,Genial,Genial,3,5,4,Analizando lo que he aprendido siento que el ritmo de clase no siempre se adapta al grupo. Las interacciones con los compañeros enriquecen las sesiones. Lo tengo muy presente cuando hablo de la escuela.
E1064,U1107,C0021,Online,2025-08-23 09:18:02,4,4,5,2,5,4,5,5,4,2,3,3,2,5,Regular,Genial,Genial,Regular,Bien,Bien,5,5,4,El ritmo de clase no siempre se adapta al grupo. Este punto me genera bastante frustración. La organización del aula está pensada para colaborar.
E1065,U0796,C0029,Híbrido,2025-08-26 03:20:58,4,5,4,4,5,4,5,4,4,5,1,4,1,5,Genial,Bien,Regular,Bien,Genial,Bien,4,3,5,Con la mente puesta en mis objetivos profesionales valoro que en general estoy contento con el curso. Creo que aún se podrían mejorar algunos detalles. Lo tengo muy presente cuando hablo de la escuela.
E1066,U0646,C0003,Online,2025-08-28 11:51:25,4,4,4,5,5,1,5,4,3,4,4,2,3,3,Bien,Mal,Regular,Regular,Mal,Genial,5,4,3,Desde el primer módulo he sentido que la forma de plantear las tareas no siempre ayuda a consolidar lo aprendido. Creo que resume bien cómo vivo el curso.
E1067,U1013,C0024,Online,2025-08-28 14:40:05,2,1,3,1,1,1,1,2,1,1,1,2,2,2,Regular,Mal,Pésimo,Mal,Pésimo,Mal,3,1,1,En conversaciones con mis compañeros coincidimos en que no siempre el profesor responde de forma clara a las dudas. Creo que aún se podrían mejorar algunos detalles. Noto que el enfoque del docente está muy actualizado.
E1068,U0557,C0031,Online,2025-08-30 05:44:43,5,2,3,4,4,2,5,5,2,5,4,5,2,5,Mal,Genial,Bien,Genial,Regular,Regular,4,5,4,Me cuesta seguir las explicaciones del profesor en algunas sesiones. Esa impresión se mantiene con el paso de las semanas.
E1069,U0682,C0017,Online,2025-08-31 13:59:02,2,2,1,1,2,2,3,3,1,2,2,2,1,2,Mal,Mal,Regular,Regular,Pésimo,Pésimo,3,1,1,Al repasar mis notas concluyo que me cuesta mantener la atención durante toda la clase. Salgo de cada clase con ideas prácticas para aplicar. Es un aspecto que comparto también con mis compañeros.
E1070,U0578,C0028,Online,2025-09-02 10:01:36,5,4,4,4,3,3,5,3,2,5,5,4,4,4,Bien,Bien,Genial,Bien,Bien,Bien,4,4,5,A lo largo de estas semanas he notado que en general estoy contento con el curso.
E1071,U0525,C0019,Online,2025-09-03 09:16:43,1,1,2,5,1,2,4,3,1,2,1,3,1,3,Bien,Genial,Regular,Mal,Mal,Bien,1,1,1,La metodología a veces hace que las clases se sientan algo monótonas. Creo que aún se podrían mejorar algunos detalles.
E1072,U1060,C0001,Híbrido,2025-09-03 15:25:59,3,5,4,5,4,5,5,5,2,5,5,5,1,5,Bien,Bien,Bien,Bien,Genial,Genial,3,4,5,"Cuando comparo esta formación con otras, percibo que estoy muy satisfecho con la experiencia global del curso. Valoro mucho este aspecto del curso. Es un hito importante dentro de mi itinerario profesional. Esa impresión se mantiene con el paso de las semanas."
E1073,U0541,C0026,Híbrido,2025-09-04 23:13:23,4,4,5,5,5,3,4,5,4,4,5,5,4,5,Pésimo,Genial,Genial,Regular,Genial,Bien,5,4,5,Al repasar mis notas concluyo que estoy muy satisfecho con la experiencia global del curso.
E1074,U0749,C0026,Híbrido,2025-09-05 07:46:40,4,5,4,2,4,4,3,3,2,4,5,3,4,5,Pésimo,Genial,Bien,Mal,Regular,Genial,4,3,3,A lo largo de estas semanas he notado que algunos temas del contenido me han resultado poco relevantes. Creo que aún se podrían mejorar algunos detalles. Me da herramientas concretas para actuar en el trabajo.
E1075,U1110,C0001,Híbrido,2025-09-05 10:25:53,2,5,4,5,4,4,5,4,5,5,5,3,1,5,Bien,Bien,Regular,Bien,Regular,Genial,3,4,5,Estoy muy satisfecho con la experiencia global del curso. Veo coherencia entre lo prometido y lo que recibimos.
E1076,U0485,C0022,Online,2025-09-08 07:06:19,4,5,5,4,4,3,5,5,4,4,5,5,3,4,Bien,Genial,Genial,Genial,Mal,Genial,4,2,5,A lo largo de estas semanas he notado que en general estoy contento con el curso. Me gustaría que se introdujeran cambios en este sentido. Veo coherencia entre lo prometido y lo que recibimos.
E1077,U0096,C0028,Online,2025-09-09 06:02:16,4,5,5,5,4,5,5,4,4,4,2,5,1,5,Genial,Bien,Bien,Genial,Bien,Genial,4,5,5,En mi día a día con el curso observo que en general estoy contento con el curso.
E1078,U1021,C0005,Online,2025-09-10 17:04:23,4,4,5,5,5,5,5,5,4,4,4,5,5,5,Bien,Bien,Genial,Bien,Genial,Bien,3,5,5,El curso ha superado mis expectativas en casi todos los aspectos. Valoro mucho este aspecto del curso. Siento que aprovecho cada hora dedicada a este programa.
E1079,U0564,C0010,Online,2025-09-13 04:20:16,5,5,4,5,4,4,5,4,2,5,4,5,4,5,Mal,Mal,Bien,Regular,Genial,Genial,4,4,5,Mirando mi avance hasta ahora entiendo que el balance del curso es claramente positivo para mí. Me gustaría que se introdujeran cambios en este sentido. Refuerza mi decisión de apostar por el sector tecnológico. Me ayuda a decidir en qué módulos profundizar.
E1080,U0743,C0025,Híbrido,2025-09-15 08:23:28,5,4,3,4,4,1,2,3,2,3,4,4,5,4,Genial,Bien,Mal,Genial,Genial,Bien,3,2,3,No siempre el profesor responde de forma clara a las dudas.
E1081,U0864,C0027,Online,2025-09-15 09:43:29,3,4,5,2,3,4,3,5,2,5,5,5,2,3,Genial,Genial,Genial,Regular,Genial,Bien,4,4,4,Desde mi perspectiva personal considero que parte del contenido me ha parecido desactualizado o repetitivo. Este punto me genera bastante frustración. Siento que el temario está vivo y se actualiza con frecuencia.
E1082,U0892,C0009,Híbrido,2025-09-15 13:16:45,5,5,5,3,4,5,4,5,2,4,5,4,4,1,Bien,Genial,Bien,Genial,Bien,Bien,3,1,4,Analizando lo que he aprendido siento que en varias ocasiones he sentido que el soporte tardaba demasiado en responder. Es algo que impacta en mi motivación diaria.
E1083,U1039,C0019,Online,2025-09-16 03:27:24,5,5,2,4,4,3,4,4,3,3,2,4,4,2,Bien,Bien,Bien,Bien,Mal,Pésimo,3,4,4,"Cuando comparo esta formación con otras, percibo que me gustaría que la metodología fuera más interactiva. Creo que aún se podrían mejorar algunos detalles. Se nota que cada bloque responde a un propósito concreto."
E1084,U0207,C0017,Online,2025-09-18 13:23:10,4,1,2,1,1,1,1,1,1,2,1,2,1,1,Pésimo,Pésimo,Pésimo,Regular,Mal,Pésimo,1,1,1,"Si pienso en el progreso del curso, creo que siento que la forma de trabajo dificulta mi aprendizaje en lugar de ayudar. Define la confianza que tengo en seguir avanzando."
E1085,U0393,C0018,Híbrido,2025-09-18 13:28:48,3,2,3,4,4,3,5,4,4,5,5,5,2,3,Mal,Bien,Bien,Regular,Regular,Regular,3,2,4,Analizando lo que he aprendido siento que las soluciones que me han dado no siempre han sido claras.
E1086,U0795,C0024,Online,2025-09-20 06:41:00,5,2,5,4,4,4,4,4,3,3,5,3,3,4,Mal,Regular,Regular,Genial,Genial,Bien,3,3,4,He tenido que insistir más de una vez para resolver algunos problemas. La comunicación por correo y chat está bien coordinada.
E1087,U0871,C0027,Online,2025-09-21 21:30:02,5,4,5,5,5,5,5,5,5,5,5,5,4,4,Bien,Regular,Bien,Genial,Bien,Bien,5,5,5,En mi día a día con el curso observo que la experiencia general ha sido muy positiva para mí. Valoro mucho este aspecto del curso. Refuerza mi decisión de apostar por el sector tecnológico.
E1088,U0398,C0028,Online,2025-09-22 19:59:32,4,5,4,5,5,4,5,5,4,4,2,5,3,4,Bien,Bien,Genial,Genial,Regular,Genial,5,4,5,Al repasar mis notas concluyo que la experiencia general ha sido muy positiva para mí. Es una formación que recomendaría a otros perfiles como el mío. Lo tengo muy presente cuando hablo de la escuela.
E1089,U0767,C0008,Online,2025-09-22 23:01:59,3,4,4,5,5,5,5,3,5,5,2,5,4,4,Genial,Genial,Bien,Genial,Regular,Bien,5,4,5,"Desde mi perspectiva personal considero que la experiencia global ha sido buena, con algunos puntos mejorables."
E1090,U1100,C0006,Híbrido,2025-09-24 03:34:22,1,4,1,4,5,4,3,4,5,3,4,4,4,5,Regular,Bien,Bien,Genial,Genial,Genial,5,2,3,Al repasar mis notas concluyo que la atención al alumno podría ser bastante más ágil.
E1091,U1029,C0025,Híbrido,2025-09-27 12:27:14,5,5,5,4,3,5,5,4,3,5,4,4,4,5,Mal,Genial,Genial,Bien,Genial,Genial,4,4,5,El balance del curso es claramente positivo para mí. Me gustaría que se introdujeran cambios en este sentido. Es una formación que recomendaría a otros perfiles como el mío.
E1092,U0643,C0018,Híbrido,2025-09-29 05:12:53,5,5,5,5,3,5,4,4,5,2,4,3,1,4,Genial,Bien,Genial,Bien,Bien,Genial,4,4,5,"Si pienso en el progreso del curso, creo que la experiencia general ha sido muy positiva para mí. Siento que el equipo debería tenerlo en cuenta."
E1093,U0613,C0030,Online,2025-09-30 00:47:29,3,4,5,4,5,3,5,3,4,5,5,3,4,4,Genial,Bien,Genial,Pésimo,Bien,Genial,5,2,5,El curso ha superado mis expectativas en casi todos los aspectos. Refuerza mi decisión de apostar por el sector tecnológico.
E1094,U0961,C0005,Online,2025-09-30 09:37:34,4,5,5,4,4,4,4,5,5,3,5,5,4,5,Genial,Regular,Regular,Genial,Genial,Regular,5,5,5,Con la mente puesta en mis objetivos profesionales valoro que el balance del curso es claramente positivo para mí. Me gustaría que se introdujeran cambios en este sentido. Esa impresión se mantiene con el paso de las semanas.
E1095,U0726,C0016,Online,2025-10-01 11:38:03,5,4,4,5,4,5,3,5,2,5,5,4,5,3,Genial,Bien,Bien,Bien,Genial,Bien,4,3,5,Estoy muy satisfecho con la experiencia global del curso. Valoro mucho este aspecto del curso. Refuerza mi decisión de apostar por el sector tecnológico.
E1096,U0684,C0024,Online,2025-10-01 19:53:53,3,4,3,5,2,5,5,4,4,4,3,3,4,4,Bien,Bien,Bien,Pésimo,Mal,Mal,3,4,4,"A lo largo de estas semanas he notado que he tenido varios problemas técnicos que cortan el ritmo de la sesión. Las grabaciones mantienen una calidad más que correcta. Para mí, marca la diferencia respecto a otros programas."
E1097,U0099,C0007,Online,2025-10-02 16:39:11,1,5,4,5,4,5,5,5,4,4,4,4,2,3,Regular,Regular,Mal,Regular,Bien,Genial,2,3,3,He tenido que insistir más de una vez para resolver algunos problemas. Este punto me genera bastante frustración.
E1098,U0805,C0021,Online,2025-10-03 05:30:46,3,1,5,4,5,4,4,5,5,2,3,5,5,5,Bien,Regular,Mal,Bien,Bien,Bien,4,3,3,En conversaciones con mis compañeros coincidimos en que he tenido que insistir más de una vez para resolver algunos problemas. Este punto me genera bastante frustración. Es un aspecto que comparto también con mis compañeros.
